time,world_x,world_y,world_z,world_vx,world_vy,body_forward_velocity,body_lateral_velocity,yaw,yaw_rate,upright,body_height,contact_count,floor_contact_count,fallen
16.33999999999974,-0.18048786173343984,0.4174038059488344,0.04657881448638941,0.007614479412047792,0.019148102250501897,0.01354890139635934,0.015526022911998663,0.33901222954517146,-0.11954016634739273,0.9999873831807958,0.04657881448638941,3,3,0
16.35999999999974,-0.18100694584823263,0.4192045008079498,0.04806227723997995,-0.02595420573963947,0.09003474295576908,0.006175657437607198,0.09349725659023515,0.3466157099896092,0.380174022221888,0.999981013793223,0.04806227723997995,0,0,0
16.37999999999974,-0.1817771346001418,0.4214396435904788,0.04687588119106434,-0.03850943759545894,0.11175713912645047,0.0026435249677199263,0.11817633733278585,0.35420507151930686,0.3794680764848818,0.9999837191811725,0.04687588119106434,2,2,0
16.39999999999974,-0.18308961345733318,0.4232291432061756,0.04719361604963229,-0.06562394285956896,0.08947498078483995,-0.03133882999704962,0.10644318577203274,0.3464857238479697,-0.385967383566857,0.9998723351198768,0.04719361604963229,2,2,0
16.41999999999974,-0.1844757679294838,0.4253587418779452,0.04750837779677906,-0.06930772360753124,0.10647993358847974,-0.031121608526648033,0.12317866004864263,0.32953202934683656,-0.8476847250566577,0.9998276904181405,0.04750837779677906,1,1,0
16.43999999999974,-0.18632437777973132,0.42747875353477177,0.0463965551481856,-0.09243049251237562,0.10600058284132852,-0.05547262644909404,0.12923740644109563,0.3116691650683265,-0.8931432139255041,0.9997274192100711,0.0463965551481856,3,3,0
16.459999999999738,-0.19114602668953629,0.43214138721182005,0.047635952966270295,-0.24108244549024826,0.2331316838524139,-0.1529607691622753,0.29845289517226253,0.3285555346268548,0.8443184779264146,0.9996097826419091,0.047635952966270295,0,0,0
16.479999999999738,-0.1960402090394637,0.4377212304661256,0.047198363745124275,-0.24470911749637086,0.2789921627152775,-0.13049089882843912,0.3474065404757754,0.36071924531050503,1.6081855341825129,0.999362177032529,0.047198363745124275,2,2,0
16.499999999999737,-0.19932499385699648,0.4427313553528602,0.04595786716267171,-0.16423924087663883,0.25050624433672897,-0.0578325350484722,0.29391036828477957,0.3860352072668347,1.265798097816484,0.9997268414207954,0.04595786716267171,2,2,0
16.519999999999737,-0.20093697877204017,0.4456318066923461,0.045544559139259845,-0.08059924575218452,0.1450225669742955,-0.019528264912553897,0.16476173772190003,0.3892887470977351,0.1626769915450188,0.9998691535406274,0.045544559139259845,4,4,0
