step,time,cycle,phase,world_x,world_y,world_z,world_vx,world_vy,body_forward_velocity,body_lateral_velocity,yaw,yaw_deg,yaw_rate_deg_s,upright,unassigned_ground_contacts,R1-R4_contact,R1-R4_contact_count,R1-R4_normal_force,R2-R3_contact,R2-R3_contact_count,R2-R3_normal_force,L1-L3_contact,L1-L3_contact_count,L1-L3_normal_force,L2-L4_contact,L2-L4_contact_count,L2-L4_normal_force
277,5.54,8,0.3100000000000005,-0.10766205022859054,0.14231380990814382,0.045650458804390184,-0.02446445272652059,0.0035875677191613,-0.02450120348319652,0.003327328841988399,-0.010629345018482006,-0.609016608547425,8.33576387397371,0.9995326155194482,0,1,1,1.6099458961793212,1,1,3.679363922151522,1,1,2.4519364482879515,0,0,0.0
278,5.5600000000000005,8,0.3400000000000012,-0.10793590781185336,0.142314721121489,0.04544948800312644,-0.01369287916314077,4.556066725835972e-05,-0.01369263223043278,-9.401145084029518e-05,-0.010193047531558532,-0.5840186039345456,1.2499002306439648,0.9995365189606955,0,1,1,0.8369034910114281,1,1,1.3840099382677233,1,1,0.8331050138471464,1,1,0.7182708853074358
279,5.58,8,0.37000000000000055,-0.10774678451509284,0.14259985143156195,0.04645753439341202,0.009456164838025916,0.014256515503648093,0.009289962886233186,0.014365370768695322,-0.011613496202873582,-0.6654043178158635,-4.069285694065893,0.9998715228730674,0,1,1,0.640907055422318,0,0,0.0,0,0,0.0,0,0,0.0
280,5.6000000000000005,8,0.40000000000000124,-0.10769403085322558,0.1423637559587285,0.04686823292828439,0.0026376830933629025,-0.011804773641672928,0.002849482806046267,-0.011755445570891606,-0.017978950494183403,-1.0301179833913547,-18.23568327877456,0.999977552600748,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
281,5.62,8,0.4300000000000006,-0.10764113264328211,0.14100259635103946,0.04650709443892625,0.002644910497173747,-0.06805798038445193,0.004123414303640232,-0.06798442248066126,-0.021735070382001443,-1.2453278003084807,-10.760490845856298,0.9998519427296803,0,1,1,0.7313962080388435,0,0,0.0,1,1,2.6662284433283117,0,0,0.0
282,5.64,8,0.45999999999999996,-0.10744314884294173,0.14024154171295475,0.047532429380153104,0.009899190017018805,-0.03805273190423536,0.009687025403463827,-0.038107294671772526,0.005571533368853035,0.31922534745158426,78.22765738800325,0.9999362059011627,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
283,5.66,8,0.49000000000000066,-0.10780271670984391,0.14028268826852347,0.04768756970545302,-0.017978393345109006,0.002057327778436091,-0.017929346197271927,0.002448217677771969,0.021771042385380218,1.2473888442827148,46.40817484155652,0.9996650858308873,0,1,1,1.6048439456550558,0,0,0.0,0,0,0.0,0,0,0.0
284,5.68,8,0.52,-0.10896456324165142,0.1412665982078004,0.047061249806861126,-0.05809232659037544,0.04919549696384695,-0.05702432404337135,0.050429572649382,0.021439616378745707,1.2283995328816826,-0.9494655700516169,0.9999655428915417,0,0,0,0.0,0,0,0.0,1,1,3.4865958033553146,1,1,3.9206023453458827
285,5.7,8,0.5500000000000007,-0.110629922265129,0.1414376058082675,0.047385146899801535,-0.08326795117387861,0.008550380023354676,-0.08313017814069873,0.009799702726864253,0.015015784545665689,0.8603410805444103,-18.40292261686361,0.9999266641931348,0,0,0,0.0,0,0,0.0,1,1,2.329087223553488,0,0,0.0
286,5.72,8,0.5800000000000001,-0.11296188015672774,0.14170756456033057,0.04675723423527518,-0.11659789457993744,0.013497937603153265,-0.1158518980082823,0.018857387621072558,0.04610458519007953,2.6415981475929176,89.06285335242535,0.9999957775354689,0,0,0,0.0,1,1,4.868504813443091,1,1,1.6734606220615214,1,1,2.302445430228112
287,5.74,8,0.6100000000000008,-0.11264001924196083,0.14374455569147945,0.04805973384212283,0.016093045738345413,0.10184955655744427,0.023983569906337522,0.10028512684656851,0.07803232791388098,4.4709230550462635,91.46624537266732,0.9996703223551817,0,1,1,4.105991092091534,0,0,0.0,0,0,0.0,0,0,0.0
288,5.76,8,0.6400000000000001,-0.11294367340887754,0.14684698398524287,0.04823358231900916,-0.015182708345835155,0.15512141468817103,-0.0040430822402987045,0.1558102095935064,0.07162258727596697,4.103671968720299,-18.362554316298237,0.9998560579930931,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
289,5.78,8,0.6700000000000008,-0.11338083811259145,0.15009650536178099,0.045603672104968906,-0.021858235185695518,0.16247606882690557,-0.010551243248757978,0.16359989808304917,0.0693241111202792,3.9719789856879353,-6.584649151618194,0.9999335823493403,0,1,2,4.8970411891005785,1,1,3.7967056080944994,1,1,4.646409587408766,1,1,0.9016898402931225
290,5.8,8,0.7000000000000002,-0.11658812541507128,0.15470168453555153,0.04807891835656654,-0.1603643651239918,0.23025895868852703,-0.1482592340305278,0.23823332508829856,0.051665475337314824,2.960213683365383,-50.58826511612762,0.9997592218948219,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
291,5.82,8,0.7300000000000009,-0.11993483237545084,0.15960924100094814,0.047598943615499954,-0.16733534801897793,0.24537782326983087,-0.1592346552043212,0.250710429442482,0.03265537087027748,1.8710149293013496,-54.45993770320165,0.9994346975620585,0,1,1,1.6165763466774896,0,0,0.0,0,0,0.0,0,0,0.0
292,5.84,8,0.7600000000000002,-0.1225594919993274,0.16486786782216842,0.04500985260670363,-0.13123298119382815,0.26293134106101373,-0.12009511142028559,0.26820169588970155,0.04193389163992714,2.4026350095267515,26.581004011270096,0.9997374610457124,0,0,0,0.0,1,2,3.4214808620351844,1,1,2.3412705669229332,1,2,4.705269785106906
293,5.86,8,0.7900000000000009,-0.12247514596762693,0.16813488577493688,0.046381600885529346,0.0042173015850237305,0.16335089763842292,0.017073852946078362,0.16251087636682435,0.0788671006855742,4.518752011716724,105.80585010949858,0.9999116109497795,0,0,0,0.0,0,0,0.0,0,0,0.0,1,1,3.417501489458201
294,5.88,8,0.8200000000000003,-0.12082238334694759,0.1701475803577778,0.04617516448009767,0.08263813103396717,0.10063472914204619,0.09238392730151643,0.09176938153125068,0.10121898237433155,5.799420496658266,64.03342424707715,0.9995546370287568,0,1,1,2.2224130692572066,0,0,0.0,1,1,3.0714673195357465,0,0,0.0
295,5.9,8,0.850000000000001,-0.12078310117303548,0.17114905274882702,0.0454969846974986,0.0019641086956054266,0.0500736195524612,0.007512368150496653,0.04954583153832602,0.11127412098261705,6.375537501332074,28.805850233690364,0.9998105962911216,0,0,0,0.0,1,1,1.9719367048935355,1,1,1.098798483771214,1,1,2.5538738923199835
296,5.92,8,0.8800000000000003,-0.11955534615879346,0.17060005430563713,0.0466025841534245,0.061387750712101063,-0.02744992215949482,0.05808919055644865,-0.033876246907678334,0.1074707499497305,6.157620393225362,-10.89585540533557,0.9999134749139645,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
297,5.94,8,0.910000000000001,-0.11883152465938482,0.17068197142182923,0.04643643225421714,0.03619107497043195,0.00409585580960492,0.03641819740973092,0.0005337038077141802,0.0980397738323252,5.617265265009363,-27.017756410799965,0.9999027821225376,0,0,0,0.0,1,1,1.7178160222050676,0,0,0.0,1,1,0.9896844138711228
298,5.96,8,0.9400000000000004,-0.11736809207184169,0.1712971928221169,0.0468638671050098,0.0731716293771563,0.030761070014383163,0.0756747358882529,0.023951307320914137,0.09143679786836652,5.238942610048204,-18.916132748057958,0.9998701536050142,0,1,1,2.5716656659920414,0,0,0.0,1,1,2.586831096779129,0,0,0.0
299,5.98,8,0.9700000000000011,-0.11646005385975107,0.17115261616049704,0.046579194326246354,0.04540191060453114,-0.0072288330809924806,0.04459764448247823,-0.011164211609834686,0.08739761491339369,5.00751447404708,-11.571406800056167,0.9999952220536186,0,0,0,0.0,1,1,1.836543290524346,1,1,4.06388988089051,1,1,1.7181210387406138
300,6.0,9,4.996003610813204e-16,-0.1156670561268175,0.1697145092191397,0.047518883323432154,0.039649886646678234,-0.07190534706786739,0.03384213398495492,-0.07481445325195699,0.07912663629552667,4.533622306800353,-23.694608362336357,0.9999592859933418,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
301,6.0200000000000005,9,0.030000000000001192,-0.1149439347909917,0.16747903251528182,0.046747081434171396,0.03615606679129024,-0.11177383519289374,0.02715361805069224,-0.11429493613586532,0.07960139391372584,4.560823914614849,1.3600803907247732,0.9999919261498438,0,0,0,0.0,1,1,2.5601088105534457,1,1,4.316249563607447,1,1,3.0903239330116805
302,6.04,9,0.06000000000000055,-0.11566112983669305,0.16336178478962796,0.04790951878297969,-0.035859752285067464,-0.20586238628269304,-0.04514016601557251,-0.20402845226104538,0.04527463197726955,2.5940453313055825,-98.3389291654633,0.999950968416503,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
303,6.0600000000000005,9,0.09000000000000125,-0.11639414392880326,0.15968406498733134,0.046823469977399355,-0.03665070460551062,-0.1838859901148307,-0.03807039140800887,-0.1835973224386266,0.007726499088233994,0.44269578816748656,-107.5674771569048,0.99993406786706,0,1,1,3.8066077651037946,1,1,4.3902080564419865,0,0,0.0,0,0,0.0
304,6.08,9,0.1200000000000006,-0.11647943890954035,0.15932899166674713,0.04691300103506848,-0.0042647490368544205,-0.01775366602921047,-0.003733874803725477,-0.017872854298466058,-0.02979998839251554,-1.7074135644299828,-107.50546762987346,0.9999358548380096,0,0,0,0.0,0,0,0.0,1,1,3.553803376495033,1,1,1.589964332833862
305,6.1000000000000005,9,0.1500000000000013,-0.11694737280043145,0.15923100441212032,0.04700344107404082,-0.023396694544555036,-0.004899362731340673,-0.02308394060560774,-0.006208120238947987,-0.056299222175890576,-3.225707820547861,-75.91471280589391,0.9999123877790734,0,1,1,1.914174702057458,1,1,2.742563537472791,0,0,0.0,0,0,0.0
306,6.12,9,0.18000000000000066,-0.11652888674498248,0.15974327032843344,0.04724638716224212,0.020924302772448722,0.025613295815656023,0.01955834010636915,0.026670933642019348,-0.052239538649508116,-2.993105088327359,11.630136611025097,0.9997584462855069,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
307,6.140000000000001,9,0.21000000000000135,-0.11544665593553197,0.16072395495454264,0.045919180854879275,0.054111540472525504,0.049034231305460085,0.05009964842710451,0.05312664001711055,-0.07850034115472473,-4.49773823850285,-75.23165750877456,0.9999537129500522,0,1,1,2.2749360995382006,1,1,2.6240738386912845,1,1,4.326267330644412,0,0,0.0
308,6.16,9,0.2400000000000007,-0.11567663115464936,0.16087973105312123,0.04654765192304484,-0.011498760955869908,0.007788804928929305,-0.012183906468816381,0.00666628899015682,-0.0947255171017175,-5.427372342122715,-46.48170518099322,0.9991742446813244,0,0,0,0.0,0,0,0.0,1,1,3.7747156272012323,1,1,2.5919686150269423
309,6.18,9,0.2700000000000001,-0.11671904272493552,0.1598314828662824,0.04683332069619316,-0.05212057851430793,-0.05241240934194119,-0.04743169464611699,-0.05669082554250607,-0.0859002998359254,-4.921724639506843,25.28238513079359,0.9999872451397768,0,1,1,0.8963548382594364,0,0,0.0,0,0,0.0,0,0,0.0
310,6.2,9,0.30000000000000077,-0.1181583350971836,0.1584723854529198,0.046485747504588996,-0.07196461861240372,-0.06795487066812989,-0.06620889028047858,-0.07357413694620232,-0.08129158026367096,-4.657664459057326,13.203009022475861,0.9999640246618591,0,0,0,0.0,1,1,2.3152581453199,0,0,0.0,0,0,0.0
311,6.22,9,0.3300000000000001,-0.1180289961540301,0.15907518836075638,0.04603225537069341,0.006466947157674624,0.030140145391828466,0.0036155334721031844,0.03061335799112564,-0.0937994544701835,-5.374312861771037,-35.832420135685574,0.9997448858665449,0,1,1,0.8745920762298549,1,1,1.864324007006134,0,0,0.0,0,0,0.0
312,6.24,9,0.3600000000000008,-0.11694331384557172,0.1600855932904828,0.046095791810523555,0.054284115422919416,0.05052024648632136,0.04910780144271171,0.055565135919483775,-0.09751035873547813,-5.586932014349515,-10.630957628923907,0.999582564476777,0,0,0,0.0,0,0,0.0,1,1,2.613797176351091,1,1,1.0358898997571686
313,6.26,9,0.3900000000000002,-0.11608974231409949,0.1595950662075135,0.04639703991918473,0.04267857657361124,-0.024526354148465823,0.04512521168876227,-0.019665152331216705,-0.11061582087868359,-6.337819683723663,-37.544383468707366,0.999835410249826,0,1,1,1.1125645161968976,0,0,0.0,0,0,0.0,0,0,0.0
314,6.28,9,0.4200000000000009,-0.1152617249232337,0.15748427781484925,0.04694809378013036,0.04140086954328992,-0.10553941963321184,0.05456028189005217,-0.09937694267552075,-0.128260788736133,-7.348801871599509,-50.549109393792314,0.9999979877224503,0,1,1,1.107220360332303,0,0,0.0,0,0,0.0,0,0,0.0
315,6.3,9,0.45000000000000023,-0.11469084885913187,0.15557339943455437,0.048351532893738405,0.02854380320509095,-0.09554391901474418,0.040568724948713476,-0.09109098593243234,-0.12868250543048498,-7.372964458336086,-1.2081293368288524,0.9989474257372785,0,1,1,1.6961070386481178,1,1,0.8844158395144666,0,0,0.0,0,0,0.0
316,6.32,9,0.4800000000000009,-0.11440957051789624,0.1538924238125868,0.04837494101291101,0.014063917061781644,-0.0840487810983781,0.025985809822653944,-0.08115866592733406,-0.14407658839026186,-8.254980441405559,-44.100799153473666,0.9992407412526014,0,0,0,0.0,1,1,1.078473837578637,0,0,0.0,0,0,0.0
317,6.34,9,0.5100000000000003,-0.11351026269602744,0.15447023241813404,0.04809980446880988,0.04496539109343986,0.028890430277361823,0.03914132560329672,0.03639368060273396,-0.17795105960243782,-10.195844675100648,-97.04321168475441,0.9995838408120057,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
318,6.36,9,0.540000000000001,-0.11223066760660773,0.15639178316183672,0.0472135989012415,0.0639797544709858,0.09607753718513384,0.04055279582482378,0.1080729979436055,-0.22850718673695264,-13.092497388435168,-144.83263566672596,0.9999543863036189,0,0,0,0.0,0,0,0.0,1,1,3.9594862846646715,1,1,3.3863446764835556
319,6.38,9,0.5700000000000004,-0.11187536156587238,0.1568549652293059,0.04728382624339908,0.017765302036767266,0.023159103373458778,0.011574980794711037,0.026794959323017967,-0.24658348179443604,-14.128192804462156,-51.784770801349424,0.9999977914298928,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
320,6.4,9,0.6000000000000011,-0.11186927179164546,0.15611179850148357,0.0465825040000489,0.00030448871134597377,-0.03715833639111599,0.00952781521172259,-0.03591734141082744,-0.25110439610971247,-14.387222114267772,-12.951465490280796,0.9999929228183779,0,1,1,4.662517360529354,0,0,0.0,1,1,2.773505055671432,1,1,2.761446122094264
321,6.42,9,0.6300000000000004,-0.11324003430577154,0.15685793023580016,0.04826238412422542,-0.06853812570630363,0.03730658671582954,-0.07502039696415332,0.02147547734183442,-0.21966512229334492,-12.585884413633755,90.06688503170086,0.9994136066746219,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
322,6.44,9,0.6600000000000011,-0.11536464157642289,0.15945270393059327,0.04876836219864078,-0.10623036353256746,0.12973868473965533,-0.12479765360122427,0.11199358066365209,-0.15331759797797112,-8.784451289221229,190.07165622062627,0.9988530988194065,0,0,0,0.0,1,1,3.6455536580944785,0,0,0.0,0,0,0.0
323,6.46,9,0.6900000000000005,-0.11677634237022114,0.16437915300781022,0.04849594763277019,-0.07058503968991256,0.24632245386084772,-0.09897360704214886,0.2363497920733638,-0.11749546801379585,-6.731994429104863,102.6228430058183,0.9990217312850617,0,1,1,1.655920596769467,0,0,0.0,0,0,0.0,0,0,0.0
324,6.48,9,0.7200000000000012,-0.11770791131221026,0.17065058501577393,0.046394557659600155,-0.046578447099455966,0.3135716003981853,-0.06458281559329457,0.3103639158158025,-0.05769626267151869,-3.305752344756217,171.3121042174323,0.999950005363462,0,0,0,0.0,0,0,0.0,1,1,2.137660131031787,0,0,0.0
325,6.5,9,0.7500000000000006,-0.11881266760488067,0.1742921936160663,0.045897849426435135,-0.055237814633520704,0.1820804300146181,-0.05534019969365047,0.18204933797644615,-0.0005623547780585353,-0.03222055537177018,163.67658946922234,0.9998086323707982,0,0,0,0.0,1,1,1.787181823321179,0,0,0.0,0,0,0.0
326,6.5200000000000005,9,0.7800000000000012,-0.11881375987848196,0.17585149456372032,0.04626067052124831,-5.461368006443035e-05,0.07796504738270121,0.002598510976170292,0.07792175137115194,0.034035833042223775,1.9501095855313353,99.11650704515527,0.9997789005880087,0,0,0,0.0,0,0,0.0,1,1,2.2886059830862835,0,0,0.0
327,6.54,9,0.8100000000000006,-0.11988343140007299,0.1761667352700732,0.045780369853776016,-0.053483576079551426,0.015762035317644363,-0.05290593355307626,0.017603887709517832,0.03462124075106106,1.983650976542135,1.6770695505399849,0.9996872929573904,0,0,0,0.0,1,1,1.631034764078446,0,0,0.0,1,1,2.7246827998376864
328,6.5600000000000005,9,0.8400000000000013,-0.1189791593682055,0.1747083858262098,0.045656457193783154,0.04521360159337462,-0.0729174721931708,0.042933783594524544,-0.07428268806622966,0.030973277897516114,1.7746381012135093,-10.450643766431288,0.9997750336372409,0,1,1,1.6917232138323965,1,1,0.8653413122851645,1,1,1.9190011007318277,0,0,0.0
329,6.58,9,0.8700000000000007,-0.11923344444870407,0.17347172933076632,0.04627201582575215,-0.01271425402492865,-0.061832824772173334,-0.015244743178264757,-0.06125804665630024,0.04110999832843143,2.35542940000899,29.03956493977404,0.9998270831830045,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
330,6.6000000000000005,9,0.9000000000000014,-0.12023743052068193,0.1733461285776945,0.04681819718812956,-0.050199303598893324,-0.00628003765359153,-0.050443393799068974,-0.0038565498540069753,0.04815092607287617,2.75884484362224,20.170772180662485,0.9999153717994187,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
331,6.62,9,0.9300000000000007,-0.12165216550094488,0.175252790459875,0.0468866431879898,-0.07073674901314705,0.09533309410902496,-0.06677669417135698,0.09814764189166354,0.040929160037493785,2.345068129163904,-20.68883572291678,0.9999311578066121,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
332,6.640000000000001,9,0.9600000000000014,-0.12239120444668058,0.17739453377190784,0.04678893695470597,-0.03695194728678547,0.10708716560164228,-0.034446791783674685,0.10791907144101588,0.023302041664981336,1.3351086414414284,-50.49797438612379,0.999948780956029,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
333,6.66,9,0.9900000000000008,-0.1231017464759768,0.178811826716318,0.04733531622975187,-0.03552710146481064,0.07086464722050878,-0.03516179639339727,0.0710466131393143,0.005148347828134513,0.2949786020174513,-52.00650197119885,0.9999751958898417,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
334,6.68,10,0.02000000000000013,-0.12363392042684074,0.18121435558415766,0.04720148223752597,-0.026608697543197002,0.12012644339198242,-0.027522323228164263,0.11992041907480537,-0.007612024286118074,-0.43613686514564903,-36.555773358155015,0.9999950394260068,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
335,6.7,10,0.05000000000000082,-0.12227400891299142,0.183031100968282,0.047622019660406,0.06799557569246578,0.0908372692062176,0.06989157775043427,0.08938666091843733,0.021039737776396478,1.2054881766494816,82.08125208975653,0.9999801715544117,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
336,6.72,10,0.08000000000000018,-0.11944493107244723,0.1843572682373969,0.04674195682649243,0.14145389202720945,0.06630836345574431,0.14566114075146777,0.05646976809590784,0.06850736473529387,3.925182864895709,135.98473441231135,0.999951382030529,0,0,0,0.0,1,1,1.93671748488431,0,0,0.0,1,1,3.2864067447948306
337,6.74,10,0.11000000000000087,-0.11420352484537949,0.18489056670341822,0.04737007076780699,0.26207031135338715,0.026664923301066012,0.26339846649550686,0.003621336124743711,0.0876506209653138,5.02201065301337,54.84138940588308,0.9999525659477856,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
338,6.76,10,0.14000000000000024,-0.10853476542754692,0.18519518279207706,0.04684749812638743,0.2834379708916285,0.015230804432941891,0.2829360758024178,-0.02272086610071566,0.13381623380250945,7.6671054272196555,132.25473871031426,0.9999975536920719,0,0,0,0.0,1,1,1.8273895492949188,0,0,0.0,0,0,0.0
339,6.78,10,0.17000000000000093,-0.10454274052392956,0.18541172751450474,0.04648692896267901,0.19960124518086791,0.01082723612138431,0.1985541272312749,-0.023111570245395674,0.1700691078195223,9.744242103613974,103.85683381971597,0.999873599829204,0,1,1,1.9433304513890142,0,0,0.0,1,1,2.437966878134527,0,0,0.0
340,6.8,10,0.2000000000000003,-0.1018503177559157,0.1859942821998852,0.04706112323825922,0.13462113840069304,0.029127734269022987,0.13773605299505523,-0.00023561258179740155,0.21479415484962847,12.306798536963175,128.12782166745998,0.9999784419110362,0,1,1,2.8174518682765077,1,1,1.9205177533018813,0,0,0.0,0,0,0.0
341,6.82,10,0.23000000000000098,-0.10024734663695968,0.1862013589669223,0.04630787001166944,0.08014855594780101,0.01035383835185505,0.08046105633014251,-0.0075505896042471835,0.22203911446354302,12.72190414558321,20.755280431001715,0.9993015203358326,0,0,0,0.0,0,0,0.0,1,1,5.261887068990526,1,1,1.4282183102996509
342,6.84,10,0.26000000000000034,-0.10046980303975489,0.18670794980902106,0.04632932363168913,-0.011122820139760486,0.025329542104937652,-0.004469451499508497,0.027300674614390247,0.25150044431330376,14.409914004817292,84.4004929617041,0.9999961760972024,0,1,1,2.744534371837224,1,1,2.820974774565666,0,0,0.0,0,0,0.0
343,6.86,10,0.29000000000000103,-0.1010305307255748,0.1880231166125622,0.047029585170160995,-0.028036384290995586,0.06575834017705784,-0.010877198319608337,0.07065327100474508,0.25026508819922283,14.339133313284773,-3.539034576625963,0.9999042201862637,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
344,6.88,10,0.3200000000000004,-0.10144225615272019,0.18900337951644705,0.0453163030063198,-0.02058627135726951,0.04901314519424188,-0.008133035449553672,0.05253509973915795,0.24404882798004837,13.982967838371007,-17.808273745688226,0.9992837132819665,0,1,1,0.899876878555413,1,1,1.0220965076280655,1,1,2.445842900546776,1,1,2.272700858271195
345,6.9,10,0.3500000000000011,-0.10156801878885308,0.18842456420287634,0.04597964770670176,-0.006288131806644198,-0.028940765678535374,-0.013074054203941874,-0.026574002828892964,0.24326587635212338,13.938108014528009,-2.2429911921499657,0.999622195095166,0,1,1,1.3115999435924597,1,1,0.41022598113941505,0,0,0.0,1,1,0.7250595957486016
346,6.92,10,0.38000000000000045,-0.10207091031432797,0.18786168414882054,0.046432330923835856,-0.025144576273744557,-0.02814400270279016,-0.03126941117770286,-0.021131931495264905,0.2473248652042831,14.17067094484741,11.628146515970114,0.9998321889390511,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
347,6.94,10,0.41000000000000114,-0.1021382436434892,0.18591010765423913,0.04671052672472234,-0.0033666664580614403,-0.0975788247290707,-0.02746348039409509,-0.09369481694944332,0.2506412545029629,14.360686054884113,9.500755501835114,0.9999945442150998,0,1,1,1.5041316351064096,1,1,1.1062743969141695,0,0,0.0,0,0,0.0
348,6.96,10,0.4400000000000005,-0.10211515852209574,0.1845694394569374,0.04855025882433985,0.0011542560696728432,-0.06703340986508599,-0.016577199535622904,-0.06496157942023215,0.26706978774079165,15.301971673002095,47.06428090589911,0.9988517573349385,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
349,6.98,10,0.4700000000000012,-0.10251512712218783,0.18447519755380004,0.04954434095867285,-0.019998430004604384,-0.004712095156868268,-0.02051526911853301,0.0011246227859189458,0.28616651854536035,16.39613375060135,54.708103879962756,0.996924428147348,0,1,1,2.3124499568790253,0,0,0.0,0,0,0.0,0,0,0.0
350,7.0,10,0.5000000000000006,-0.10304065428461726,0.18410753708538719,0.04875148882480427,-0.026276358121471444,-0.018383023420642797,-0.030449231277651857,-0.010061156037542991,0.2913297348235572,16.69196425205527,14.79152507269614,0.9988667782146604,0,0,0,0.0,1,1,1.7720160336321444,0,0,0.0,0,0,0.0
351,7.0200000000000005,10,0.5300000000000012,-0.10356702680321965,0.18636361564749812,0.0476893037228601,-0.026318625930119716,0.11280392810554679,0.0054809941501286,0.11570373792586476,0.2765482236301458,15.845046045847416,-42.3459103103928,0.9998898725453879,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
352,7.04,10,0.5600000000000006,-0.10360892228323004,0.18974462520317578,0.04670056432112739,-0.0020947740005196336,0.16905047778388305,0.0388673906903713,0.16453503595889368,0.24436389639316353,14.00101992870039,-92.20130585735133,0.9999990441290233,0,1,1,4.760936838759112,1,1,3.0542258509210076,1,1,3.338589934618263,1,1,2.5365845698335683
353,7.0600000000000005,10,0.5900000000000013,-0.10462788740077074,0.19442582207425152,0.04860454393105137,-0.050948255877034804,0.2340598435537869,0.011626266862451898,0.239258364660837,0.2628833667592718,15.062107419495993,53.054374539780135,0.9995457688595651,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
354,7.08,10,0.6200000000000007,-0.10566319665232153,0.1998349172276052,0.04857794190069299,-0.05176546257753961,0.2704547576676847,0.023261134100405922,0.27437995316953395,0.27368918461109826,15.68123517659277,30.956387854838823,0.999553075397505,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
355,7.1000000000000005,10,0.6500000000000014,-0.10607229127413857,0.20496027207422848,0.04580397100948689,-0.020454731090852052,0.2562677423311635,0.058739168521829976,0.25028236427058687,0.3101686364428929,17.77135380550538,104.5059314456306,0.9999882031032297,0,1,1,4.666432007244481,1,1,3.075161087749854,1,1,2.184205177586885,1,1,5.192922633279374
356,7.12,10,0.6800000000000007,-0.10623928556463773,0.21180633356433548,0.04742644811140738,-0.008349714524957808,0.34230307450534986,0.09472020064263599,0.32904284848433063,0.30467562973809287,17.456627704483278,-15.736305051105237,0.9996303992935319,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
357,7.140000000000001,10,0.7100000000000014,-0.10685878408071553,0.2189134696237246,0.04681537160824903,-0.03097492580389008,0.35535680296945593,0.06979612400517626,0.34980909725031917,0.2838860097650087,16.265470222344675,-59.55787410693009,0.9996674628539229,0,1,1,3.4571331772600264,0,0,0.0,0,0,0.0,0,0,0.0
358,7.16,10,0.7400000000000008,-0.10889390197207947,0.2249569714844906,0.04595983435411267,-0.1017558945681972,0.30217509303829965,-0.034599070756407044,0.3169652240149891,0.21609090159370792,12.38109665249626,-194.21867849242082,0.9997923062075189,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
359,7.18,10,0.7700000000000001,-0.11088863362302723,0.22945571390115171,0.04595445188957668,-0.09973658254738768,0.22493712083305611,-0.05728272987215718,0.23929643349889326,0.1823913659862248,10.45025549063664,-96.54205809298098,0.9999049876046984,0,0,0,0.0,0,0,0.0,1,1,2.9060006076458778,1,1,2.6140506476452283
360,7.2,10,0.8000000000000008,-0.1125293927060805,0.23316051327115872,0.045649074332917754,-0.0820379541526639,0.1852399685003503,-0.04734407412096669,0.19698378232025543,0.18104091201088793,10.372880177423172,-3.868765660673336,0.9994871744526568,0,1,1,0.932107185945861,1,1,1.5008785192855987,0,0,0.0,0,0,0.0
361,7.22,10,0.8300000000000002,-0.1132111765155043,0.23497250840963058,0.04628785180042866,-0.034089190471189856,0.09059975692359279,-0.01582338165147745,0.09549874059225519,0.19567583999377583,11.211399784320555,41.925980344869195,0.999917239605807,0,0,0,0.0,0,0,0.0,0,0,0.0,1,1,1.6823167862458115
362,7.24,10,0.8600000000000009,-0.11345388879337502,0.23464349207225454,0.04598820869640409,-0.01213561389353593,-0.016450816868801565,-0.015431915985230858,-0.01340740352374779,0.2199064478284237,12.599711348282504,69.41557819809745,0.9997441496537811,0,1,1,2.293504762028101,0,0,0.0,1,1,1.185804817013083,0,0,0.0
